x,y,z,Type,State,extra
57,63,82,1,7,0|9|41|9
65,79,71,1,7,0|9|13|8
76,71,77,1,7,0|9|0|7
50,64,70,1,7,0|379|0|13
77,83,87,1,7,0|9|42|5
70,83,71,1,7,0|9|60|5
69,83,89,1,7,0|9|11|6
57,62,75,1,7,0|9|0|11
44,78,69,1,7,0|116|59|12
74,68,82,1,7,0|9|2|7
66,73,67,1,7,0|9|10|5
51,60,66,1,7,0|9|44|12
63,66,87,1,7,0|9|25|7
81,80,73,1,7,0|9|12|5
51,57,73,1,7,0|9|0|13
61,61,83,1,7,0|9|24|17
78,80,73,1,7,0|9|0|7
63,65,87,1,7,0|9|23|7
62,69,86,1,7,0|9|0|12
43,61,68,1,7,0|9|51|13
44,72,68,1,7,0|9|13|13
78,78,79,1,7,0|9|0|8
54,61,76,1,7,0|9|0|11
65,80,82,1,7,0|9|0|9
68,80,75,1,7,0|9|0|9
53,65,64,1,7,0|9|27|12
67,67,88,1,7,0|9|53|6
66,81,89,1,7,0|9|67|5
78,69,76,1,7,0|9|9|5
40,80,75,1,7,0|1922|58|17
69,79,82,1,7,0|9|0|10
36,70,61,1,7,0|9|31|18
61,72,73,1,7,0|9|0|10
54,68,80,1,7,0|9|0|11
79,79,85,1,7,0|9|25|6
77,69,84,1,7,0|9|46|5
67,73,88,1,7,0|9|0|8
60,71,71,1,7,0|9|51|8
73,71,73,1,7,0|9|0|6
81,74,79,1,7,0|9|0|6
73,75,76,1,7,0|9|0|10
59,64,81,1,7,0|9|0|11
71,81,90,1,7,0|9|69|5
73,81,76,1,7,0|9|0|9
59,79,82,1,7,0|9|0|7
65,61,83,1,7,0|9|52|11
60,61,78,1,7,0|9|47|10
81,83,82,1,7,0|9|29|5
62,55,74,1,7,0|9|22|14
52,52,72,1,7,0|9|16|11
80,77,82,1,7,0|9|0|7
59,67,72,1,7,0|9|20|9
59,78,83,1,7,0|9|3|7
78,81,74,1,7,0|9|0|7
53,61,65,1,7,0|9|24|12
49,56,73,1,7,0|9|0|12
81,77,85,1,7,0|9|48|5
50,60,77,1,7,0|9|0|13
51,55,68,1,7,0|9|43|12
66,80,82,1,7,0|9|0|9
54,71,67,1,7,0|9|55|11
75,75,67,1,7,0|9|12|5
67,87,77,1,7,0|9|27|5
40,73,71,1,7,0|116|30|13
64,60,78,1,7,0|9|46|10
61,66,84,1,7,0|9|0|11
66,86,72,1,7,0|9|30|5
55,67,74,1,7,0|9|0|11
83,84,82,1,7,0|9|17|6
62,82,74,1,7,0|9|15|8
64,74,76,1,7,0|9|0|10
55,70,75,1,7,0|9|0|10
70,70,79,1,7,0|9|0|9
72,75,66,1,7,0|9|29|5
71,63,84,1,7,0|9|53|6
53,68,79,1,7,0|9|0|11
82,81,77,1,7,0|9|13|5
53,69,70,1,7,0|379|0|13
72,81,85,1,7,0|9|0|8
79,79,87,1,7,0|9|47|5
82,76,71,1,7,0|9|27|5
49,57,69,1,7,0|9|62|12
60,77,75,1,7,0|9|0|9
78,68,83,1,7,0|9|47|5
56,68,77,1,7,0|9|0|12
57,67,78,1,7,0|9|0|12
78,70,80,1,7,0|9|0|6
72,78,71,1,7,0|9|0|7
52,56,71,1,7,0|9|8|12
54,67,68,1,7,0|379|23|12
74,78,67,1,7,0|9|8|5
62,78,77,1,7,0|9|0|11
53,55,74,1,7,0|9|0|12
61,80,85,1,7,0|9|0|8
61,66,83,1,7,0|9|0|13
45,67,72,1,7,0|9|47|10
48,65,70,1,7,0|379|0|13
73,79,76,1,7,0|9|0|10
63,78,74,1,7,0|9|0|9
62,67,74,1,7,0|9|0|9
59,65,75,1,7,0|9|0|10
80,82,69,1,7,0|9|12|5
84,73,76,1,7,0|9|46|5
61,82,74,1,7,0|9|12|8
51,76,73,1,7,0|379|32|16
52,61,80,1,7,0|9|9|10
56,65,68,1,7,0|9|48|10
67,72,89,1,7,0|9|0|7
73,83,86,1,7,0|9|0|7
54,62,76,1,7,0|9|0|11
59,70,85,1,7,0|9|0|12
57,63,71,1,7,0|9|0|11
83,72,80,1,7,0|9|46|5
72,68,79,1,7,0|9|0|6
46,71,70,1,7,0|116|42|12
71,73,74,1,7,0|9|0|8
56,75,79,1,7,0|9|24|10
51,71,77,1,7,0|9|9|10
54,59,75,1,7,0|9|0|11
57,71,78,1,7,0|9|0|12
71,72,82,1,7,0|9|0|11
76,74,83,1,7,0|9|0|9
44,78,81,1,7,0|116|38|14
64,82,86,1,7,0|9|37|6
73,71,89,1,7,0|9|2|6
66,75,86,1,7,0|9|0|10
67,66,79,1,7,0|9|26|7
53,72,83,1,7,0|9|39|9
76,69,77,1,7,0|9|0|6
68,74,68,1,7,0|9|16|16
55,54,68,1,7,0|9|46|10
62,70,80,1,7,0|9|0|14
56,63,80,1,7,0|9|18|9
69,82,82,1,7,0|9|0|7
69,71,77,1,7,0|9|0|8
69,80,75,1,7,0|9|0|9
45,65,64,1,7,0|9|62|12
49,72,67,1,7,0|116|42|12
54,72,72,1,7,0|379|10|13
72,70,72,1,7,0|9|30|5
55,67,69,1,7,0|9|5|12
70,79,74,1,7,0|9|0|9
62,73,72,1,7,0|9|0|9
52,61,78,1,7,0|9|11|10
69,83,74,1,7,0|9|0|6
49,72,68,1,7,0|379|0|13
41,65,67,1,7,0|9|58|14
47,61,78,1,7,0|9|39|14
71,77,84,1,7,0|9|0|10
53,65,71,1,7,0|9|0|13
73,68,74,1,7,0|9|46|5
52,62,74,1,7,0|9|0|14
66,84,85,1,7,0|9|15|6
75,70,82,1,7,0|9|0|8
61,64,77,1,7,0|9|36|9
53,62,72,1,7,0|9|0|12
58,69,73,1,7,0|9|0|10
59,67,88,1,7,0|9|25|10
72,66,85,1,7,0|9|0|7
49,62,74,1,7,0|9|0|14
50,76,65,1,7,0|116|23|12
69,66,83,1,7,0|9|53|6
60,73,76,1,7,0|9|0|11
78,87,78,1,7,0|9|27|5
81,74,85,1,7,0|9|50|5
66,81,75,1,7,0|9|0|10
54,61,73,1,7,0|9|0|12
76,67,87,1,7,0|9|54|6
49,68,80,1,7,0|9|8|10
70,80,84,1,7,0|9|0|9
75,82,81,1,7,0|9|0|8
68,76,74,1,7,0|9|0|8
60,64,77,1,7,0|9|21|9
49,70,81,1,7,0|9|8|10
44,58,76,1,7,0|9|6|12
56,69,87,1,7,0|9|27|10
65,83,77,1,7,0|9|0|6
65,70,74,1,7,0|9|0|13
57,56,68,1,7,0|9|46|10
81,80,86,1,7,0|9|47|5
74,78,75,1,7,0|9|0|11
73,84,83,1,7,0|9|0|8
83,73,78,1,7,0|9|10|5
55,65,74,1,7,0|9|0|10
51,45,58,1,7,0|9|50|18
64,80,84,1,7,0|9|0|8
57,72,71,1,7,0|9|21|9
59,80,76,1,7,0|9|14|8
54,64,73,1,7,0|9|0|10
76,76,71,1,7,0|9|0|7
57,70,73,1,7,0|9|0|10
81,69,82,1,7,0|9|48|5
74,84,75,1,7,0|9|0|7
80,70,83,1,7,0|9|46|5
62,66,72,1,7,0|9|50|8
81,74,77,1,7,0|9|0|6
81,72,79,1,7,0|9|0|6
55,69,69,1,7,0|9|5|12
71,78,80,1,7,0|9|0|12
54,62,67,1,7,0|9|47|10
75,79,81,1,7,0|9|0|10
71,79,67,1,7,0|9|10|5
53,61,63,1,7,0|9|21|12
49,53,69,1,7,0|9|54|11
54,69,72,1,7,0|9|0|10
57,72,73,1,7,0|9|0|9
55,59,68,1,7,0|9|0|11
60,66,84,1,7,0|9|27|10
69,81,89,1,7,0|9|65|5
64,69,83,1,7,0|9|0|9
48,62,79,1,7,0|9|29|10
59,81,87,1,7,0|9|24|7
50,51,76,1,7,0|9|37|11
77,87,80,1,7,0|9|27|5
65,86,83,1,7,0|9|65|5
69,78,81,1,7,0|9|0|10
44,60,70,1,7,0|9|1|14
56,53,73,1,7,0|9|47|10
37,53,62,1,7,0|2332|22|17
69,79,81,1,7,0|9|0|11
77,85,85,1,7,0|9|28|5
43,69,67,1,7,0|9|14|13
76,70,69,1,7,0|9|10|5
69,83,71,1,7,0|9|30|5
76,69,73,1,7,0|9|10|5
43,60,75,1,7,0|9|20|14
47,64,70,1,7,0|9|0|11
60,71,74,1,7,0|9|0|11
62,71,79,1,7,0|9|0|10
65,73,92,1,7,0|9|56|6
73,84,78,1,7,0|9|0|7
54,70,74,1,7,0|9|0|10
83,76,83,1,7,0|9|48|5
77,70,80,1,7,0|9|0|7
56,57,78,1,7,0|9|48|10
75,72,74,1,7,0|9|0|7
56,57,67,1,7,0|9|18|11
61,83,80,1,7,0|9|35|6
43,63,73,1,7,0|116|60|17
45,63,67,1,7,0|9|51|13
77,68,74,1,7,0|9|24|5
71,79,86,1,7,0|9|0|8
76,77,88,1,7,0|9|0|7
77,73,68,1,7,0|9|16|5
65,79,89,1,7,0|9|0|6
57,81,79,1,7,0|9|43|7
64,80,88,1,7,0|9|5|7
61,66,70,1,7,0|9|51|8
70,84,80,1,7,0|9|0|7
74,71,72,1,7,0|9|42|5
64,70,76,1,7,0|9|0|9
75,78,70,1,7,0|9|0|7
76,73,84,1,7,0|9|0|8
63,70,84,1,7,0|9|0|9
49,64,81,1,7,0|9|29|10
58,71,85,1,7,0|9|0|8
66,69,71,1,7,0|9|43|7
64,64,84,1,7,0|9|49|10
75,83,72,1,7,0|9|0|6
48,58,77,1,7,0|9|24|12
65,76,78,1,7,0|9|0|12
58,61,77,1,7,0|9|47|9
70,58,80,1,7,0|9|67|15
67,83,69,1,7,0|9|30|5
63,68,85,1,7,0|9|0|8
76,68,79,1,7,0|9|10|5
57,79,78,1,7,0|9|59|7
83,77,72,1,7,0|9|32|5
32,68,62,1,7,0|9|12|18
48,50,74,1,7,0|9|54|11
58,61,72,1,7,0|9|67|10
80,75,90,1,7,0|9|48|5
61,77,81,1,7,0|9|0|10
62,67,84,1,7,0|9|0|12
75,64,84,1,7,0|9|53|6
65,79,73,1,7,0|9|0|6
76,72,74,1,7,0|9|0|7
59,79,85,1,7,0|9|39|6
75,75,78,1,7,0|9|0|10
45,71,71,1,7,0|116|30|13
74,68,75,1,7,0|9|27|5
57,59,66,1,7,0|9|46|10
61,70,78,1,7,0|9|0|11
66,71,86,1,7,0|9|0|8
81,69,79,1,7,0|9|45|5
45,64,78,1,7,0|9|26|10
60,82,77,1,7,0|9|45|7
59,74,73,1,7,0|9|0|9
71,79,83,1,7,0|9|0|10
74,73,90,1,7,0|9|49|5
77,87,79,1,7,0|9|57|5
56,61,75,1,7,0|9|0|11
74,79,83,1,7,0|9|0|10
47,72,68,1,7,0|9|17|11
68,73,68,1,7,0|9|18|5
53,62,77,1,7,0|9|10|10
69,85,71,1,7,0|9|27|5
49,58,76,1,7,0|9|27|12
68,84,79,1,7,0|9|0|6
49,77,62,1,7,0|116|23|12
71,86,78,1,7,0|9|0|6
69,78,79,1,7,0|9|0|11
80,85,82,1,7,0|9|28|5
51,76,80,1,7,0|379|17|14
78,79,82,1,7,0|9|0|8
80,71,81,1,7,0|9|10|5
65,65,75,1,7,0|9|49|8
57,74,75,1,7,0|9|0|9
77,71,77,1,7,0|9|0|7
67,70,81,1,7,0|9|0|9
59,80,80,1,7,0|9|10|8
70,82,67,1,7,0|9|27|5
68,74,84,1,7,0|9|0|11
58,69,81,1,7,0|9|0|11
70,75,69,1,7,0|9|40|5
71,66,77,1,7,0|9|57|6
57,63,76,1,7,0|9|0|11
66,85,83,1,7,0|9|66|5
55,58,78,1,7,0|9|4|12
60,61,79,1,7,0|9|49|10
65,78,89,1,7,0|9|0|8
56,64,76,1,7,0|9|0|10
55,60,70,1,7,0|9|0|12
75,79,83,1,7,0|9|0|9
70,79,71,1,7,0|9|0|7
64,81,73,1,7,0|9|31|5
65,64,69,1,7,0|65|58|14
78,79,79,1,7,0|9|0|8
64,81,85,1,7,0|9|0|7
66,71,77,1,7,0|9|0|10
44,73,73,1,7,0|116|61|12
54,56,77,1,7,0|9|54|11
51,73,78,1,7,0|9|19|9
61,73,73,1,7,0|9|0|10
76,71,72,1,7,0|9|12|5
54,61,78,1,7,0|9|8|10
64,71,79,1,7,0|9|0|10
72,65,84,1,7,0|9|46|5
73,75,81,1,7,0|9|0|10
68,79,81,1,7,0|9|0|9
69,74,73,1,7,0|9|0|7
51,71,68,1,7,0|116|0|12
58,68,76,1,7,0|9|0|12
83,71,78,1,7,0|9|48|5
64,63,76,1,7,0|9|47|10
69,70,92,1,7,0|9|55|6
60,62,83,1,7,0|9|48|10
72,68,69,1,7,0|9|9|5
82,72,83,1,7,0|9|49|5
78,75,83,1,7,0|9|0|8
54,63,79,1,7,0|9|8|10
80,74,67,1,7,0|9|28|5
62,67,80,1,7,0|9|0|12
50,67,80,1,7,0|9|8|10
75,72,78,1,7,0|9|0|7
65,75,74,1,7,0|9|0|10
55,68,78,1,7,0|9|0|12
76,72,82,1,7,0|9|0|8
68,69,84,1,7,0|9|0|9
62,71,83,1,7,0|9|0|14
80,73,80,1,7,0|9|0|6
55,63,81,1,7,0|9|21|9
75,73,85,1,7,0|9|0|8
53,72,78,1,7,0|9|0|10
48,69,70,1,7,0|9|15|11
72,73,72,1,7,0|9|0|7
74,83,73,1,7,0|9|0|7
60,65,73,1,7,0|9|23|9
48,70,76,1,7,0|9|30|10
69,71,78,1,7,0|9|0|10
76,78,70,1,7,0|9|0|6
58,70,81,1,7,0|9|0|12
52,58,78,1,7,0|9|5|12
54,65,66,1,7,0|9|5|12
73,77,67,1,7,0|9|56|5
79,79,73,1,7,0|9|0|6
61,81,82,1,7,0|9|11|8
74,67,81,1,7,0|9|0|7
64,75,77,1,7,0|9|0|12
69,79,86,1,7,0|9|0|8
47,77,79,1,7,0|116|39|14
55,70,79,1,7,0|9|0|11
52,74,80,1,7,0|9|58|9
57,55,69,1,7,0|9|45|10
59,81,77,1,7,0|9|65|7
50,73,66,1,7,0|116|42|12
56,78,81,1,7,0|9|25|7
75,73,75,1,7,0|9|0|8
68,82,82,1,7,0|9|0|8
70,86,77,1,7,0|9|0|6
56,68,87,1,7,0|9|7|10
54,62,78,1,7,0|9|56|10
70,83,73,1,7,0|9|0|7
60,66,81,1,7,0|9|0|13
64,81,75,1,7,0|9|0|7
47,61,73,1,7,0|9|25|12
56,79,79,1,7,0|9|57|9
50,60,70,1,7,0|9|0|13
59,77,87,1,7,0|9|22|7
71,65,79,1,7,0|9|45|5
69,67,90,1,7,0|9|56|6
47,60,76,1,7,0|9|44|12
60,60,81,1,7,0|9|45|10
63,69,83,1,7,0|9|0|9
60,81,76,1,7,0|9|0|9
58,64,76,1,7,0|9|0|10
72,69,70,1,7,0|9|28|5
76,70,75,1,7,0|9|8|5
69,87,82,1,7,0|9|15|6
66,76,91,1,7,0|9|6|7
73,65,88,1,7,0|9|55|6
64,73,90,1,7,0|9|24|7
51,73,67,1,7,0|116|53|11
54,56,71,1,7,0|9|0|11
75,69,70,1,7,0|9|10|5
47,53,73,1,7,0|9|56|11
60,55,72,1,7,0|9|22|14
76,79,76,1,7,0|9|0|8
71,79,78,1,7,0|9|0|10
76,85,71,1,7,0|9|44|5
77,68,83,1,7,0|9|54|6
76,65,77,1,7,0|9|48|5
60,72,73,1,7,0|9|0|10
54,59,65,1,7,0|9|43|12
46,61,70,1,7,0|9|1|14
85,74,82,1,7,0|9|51|5
45,67,69,1,7,0|9|65|10
59,74,84,1,7,0|9|0|8
53,58,77,1,7,0|9|35|11
68,80,82,1,7,0|9|0|10
64,81,71,1,7,0|9|29|5
66,86,71,1,7,0|9|29|5
73,72,76,1,7,0|9|0|8
69,77,90,1,7,0|9|0|6
46,75,75,1,7,0|116|32|13
57,56,76,1,7,0|9|35|11
66,65,82,1,7,0|9|0|11
77,71,82,1,7,0|9|0|7
50,71,69,1,7,0|9|17|11
66,65,81,1,7,0|9|0|11
45,62,74,1,7,0|9|19|14
83,75,80,1,7,0|9|8|5
61,65,86,1,7,0|9|25|7
75,89,76,1,7,0|9|26|5
67,67,71,1,7,0|65|37|14
55,62,76,1,7,0|9|0|11
49,71,79,1,7,0|379|43|15
68,66,83,1,7,0|9|0|7
42,74,71,1,7,0|116|31|13
43,65,68,1,7,0|9|41|14
64,85,77,1,7,0|9|15|6
46,65,70,1,7,0|9|49|10
48,56,71,1,7,0|9|56|11
73,73,76,1,7,0|9|0|9
56,72,79,1,7,0|9|0|11
72,88,72,1,7,0|9|28|5
63,66,71,1,7,0|9|52|8
56,68,75,1,7,0|9|0|10
57,62,78,1,7,0|9|18|9
74,77,88,1,7,0|9|0|7
47,64,76,1,7,0|9|28|10
56,64,72,1,7,0|9|0|12
62,83,77,1,7,0|9|65|6
71,79,89,1,7,0|9|0|6
58,78,85,1,7,0|9|27|7
59,74,76,1,7,0|9|0|10
64,75,82,1,7,0|9|0|10
73,71,83,1,7,0|9|0|9
57,76,74,1,7,0|9|13|8
69,83,80,1,7,0|9|0|8
66,72,85,1,7,0|9|0|9
80,85,74,1,7,0|9|10|5
69,66,85,1,7,0|9|4|7
77,83,68,1,7,0|9|14|5
53,55,66,1,7,0|9|42|12
72,82,80,1,7,0|9|0|10
50,81,81,1,7,0|379|59|17
74,71,80,1,7,0|9|0|8
63,73,85,1,7,0|9|0|9
50,55,77,1,7,0|9|23|12
68,85,78,1,7,0|9|0|7
75,75,83,1,7,0|9|0|10
54,74,82,1,7,0|9|59|9
56,63,69,1,7,0|9|0|11
70,87,85,1,7,0|9|24|6
83,78,82,1,7,0|9|22|5
75,85,81,1,7,0|9|0|7
66,85,77,1,7,0|9|16|6
73,82,79,1,7,0|9|0|9
71,72,70,1,7,0|9|10|5
73,65,82,1,7,0|9|54|6
63,85,80,1,7,0|9|17|6
66,62,86,1,6,0|9|2|0
72,83,78,1,7,0|9|0|8
72,78,85,1,7,0|9|0|9
76,83,74,1,7,0|9|0|6
76,77,71,1,7,0|9|0|7
62,74,85,1,7,0|9|0|9
48,75,68,1,7,0|116|42|12
57,56,79,1,7,0|9|3|12
69,82,75,1,7,0|9|0|7
65,86,81,1,7,0|9|31|6
51,55,76,1,7,0|9|24|12
76,74,76,1,7,0|9|0|9
64,83,83,1,7,0|9|35|6
68,77,81,1,7,0|9|0|11
80,76,72,1,7,0|9|0|6
66,68,77,1,7,0|9|0|7
56,77,78,1,7,0|9|57|9
62,74,91,1,7,0|9|25|7
68,74,87,1,7,0|9|0|8
57,77,72,1,7,0|9|12|8
41,66,67,1,7,0|9|13|13
55,62,72,1,7,0|9|0|11
55,72,83,1,7,0|9|0|10
76,76,72,1,7,0|9|0|8
51,53,71,1,7,0|9|12|13
72,78,69,1,7,0|9|0|6
52,77,79,1,7,0|379|16|14
74,73,87,1,7,0|9|0|7
51,61,72,1,7,0|9|0|12
58,74,86,1,7,0|9|26|7
46,58,70,1,7,0|9|22|12
75,69,73,1,7,0|9|47|5
59,78,76,1,7,0|9|16|8
57,64,83,1,7,0|9|55|11
55,63,73,1,7,0|9|0|11
42,57,69,1,7,0|9|46|15
67,79,79,1,7,0|9|0|9
70,74,91,1,7,0|9|60|6
44,62,73,1,7,0|116|61|17
43,50,64,1,7,0|9|43|17
77,83,66,1,7,0|9|12|5
71,66,87,1,7,0|9|55|6
61,74,73,1,7,0|9|0|9
68,64,88,1,7,0|9|56|6
72,81,91,1,7,0|9|61|5
57,71,85,1,7,0|9|16|11
54,64,79,1,7,0|9|8|10
61,66,81,1,7,0|9|0|12
64,83,85,1,7,0|9|2|7
71,78,71,1,7,0|9|0|7
62,68,78,1,7,0|9|0|14
56,54,74,1,7,0|9|18|11
74,69,79,1,7,0|9|0|7
49,72,69,1,7,0|116|0|13
52,70,81,1,7,0|9|42|9
69,79,78,1,7,0|9|0|11
43,63,74,1,7,0|9|48|10
65,82,80,1,7,0|9|0|8
62,64,76,1,7,0|9|48|10
53,55,75,1,7,0|9|17|11
52,55,76,1,7,0|9|0|11
45,79,78,1,7,0|379|56|14
58,60,68,1,7,0|9|47|10
47,65,68,1,7,0|9|0|11
63,83,83,1,7,0|9|40|6
41,57,63,1,7,0|116|25|15
81,74,88,1,7,0|9|48|5
58,78,72,1,7,0|9|43|7
58,75,78,1,7,0|9|0|9
72,83,88,1,7,0|9|11|6
52,63,81,1,7,0|9|21|9
56,75,73,1,7,0|9|34|8
76,74,86,1,7,0|9|0|8
54,67,71,1,7,0|9|0|10
49,56,74,1,7,0|9|0|12
66,82,87,1,7,0|9|0|6
50,70,75,1,7,0|9|21|9
51,65,63,1,7,0|9|24|12
83,80,79,1,7,0|9|47|5
78,72,77,1,7,0|9|0|6
58,75,89,1,7,0|9|24|7
65,66,87,1,7,0|9|55|6
63,71,85,1,7,0|9|0|8
65,73,84,1,7,0|9|0|10
55,78,82,1,7,0|9|60|9
74,74,70,1,7,0|9|0|6
68,85,75,1,7,0|9|0|6
80,70,82,1,7,0|9|26|5
46,82,78,1,7,0|116|57|14
62,75,74,1,7,0|9|0|14
57,63,78,1,7,0|9|30|9
68,83,79,1,7,0|9|0|8
58,72,76,1,7,0|9|0|11
64,83,78,1,7,0|9|0|7
72,71,72,1,7,0|9|0|6
68,82,72,1,7,0|9|0|6
57,77,79,1,7,0|9|0|9
54,59,67,1,7,0|9|0|11
56,61,76,1,7,0|9|0|14
45,64,74,1,7,0|9|26|10
62,59,74,1,7,0|9|41|14
64,72,84,1,7,0|9|0|10
71,83,86,1,7,0|9|0|7
56,61,69,1,7,0|9|0|11
53,70,80,1,7,0|9|0|10
62,61,80,1,7,0|9|46|10
55,68,80,1,7,0|9|0|11
62,81,79,1,7,0|9|0|7
68,81,84,1,7,0|9|0|8
76,89,76,1,7,0|9|27|5
59,64,75,1,7,0|9|51|8
49,58,71,1,7,0|9|0|14
67,77,71,1,7,0|9|0|6
80,81,79,1,7,0|9|0|6
75,73,68,1,7,0|9|16|5
61,62,73,1,7,0|9|21|9
52,69,80,1,7,0|9|0|11
59,80,82,1,7,0|9|0|7
76,69,78,1,7,0|9|20|6
56,71,69,1,7,0|379|23|12
54,63,70,1,7,0|9|0|11
77,76,86,1,7,0|9|0|7
64,87,79,1,7,0|9|52|6
65,63,79,1,7,0|9|47|10
67,71,76,1,7,0|9|0|9
75,80,70,1,7,0|9|0|6
77,66,79,1,7,0|9|54|6
66,69,73,1,7,0|9|0|13
69,73,79,1,7,0|9|0|12
56,75,78,1,7,0|9|0|10
83,70,82,1,7,0|9|46|5
78,79,69,1,7,0|9|10|5
60,71,86,1,7,0|9|0|8
58,62,77,1,7,0|9|46|9
68,77,76,1,7,0|9|0|9
57,78,78,1,7,0|9|0|10
81,69,81,1,7,0|9|50|5
68,79,74,1,7,0|9|0|9
47,74,70,1,7,0|379|38|14
70,65,85,1,7,0|9|55|6
54,63,78,1,7,0|9|0|11
66,71,83,1,7,0|9|0|9
44,86,85,1,7,0|116|52|16
67,78,72,1,7,0|9|0|9
62,73,69,1,7,0|9|11|8
80,73,72,1,7,0|9|0|6
59,81,85,1,7,0|9|24|7
78,74,78,1,7,0|9|0|7
76,84,80,1,7,0|9|0|6
45,61,69,1,7,0|116|58|14
57,77,81,1,7,0|9|0|10
80,85,75,1,7,0|9|11|5
61,63,79,1,7,0|9|0|11
64,72,74,1,7,0|9|0|10
65,81,89,1,7,0|9|68|5
74,83,90,1,7,0|9|44|5
63,64,77,1,7,0|9|41|9
55,67,80,1,7,0|9|0|11
71,84,86,1,7,0|9|67|5
66,86,82,1,7,0|9|14|6
59,75,77,1,7,0|9|0|11
83,78,77,1,7,0|9|8|5
61,73,88,1,7,0|9|24|7
60,80,88,1,7,0|9|23|7
54,60,70,1,7,0|9|0|11
76,73,72,1,7,0|9|0|6
80,69,81,1,7,0|9|46|5
50,61,70,1,7,0|9|0|13
54,55,75,1,7,0|9|0|11
59,82,81,1,7,0|9|37|6
57,80,78,1,7,0|9|45|7
72,75,85,1,7,0|9|0|10
81,79,77,1,7,0|9|8|5
68,73,76,1,7,0|65|0|16
59,78,73,1,7,0|9|13|8
60,75,69,1,7,0|9|33|8
66,83,76,1,7,0|9|0|7
71,84,87,1,7,0|9|18|6
56,60,71,1,7,0|9|0|11
74,77,93,1,7,0|9|47|5
55,71,66,1,7,0|9|55|11
51,65,77,1,7,0|9|10|10
46,80,80,1,7,0|116|57|14
57,80,74,1,7,0|9|31|8
52,59,74,1,7,0|9|0|15
75,72,86,1,7,0|9|0|7
71,85,82,1,7,0|9|15|6
50,69,64,1,7,0|116|55|11
69,84,81,1,7,0|9|0|6
48,56,78,1,7,0|9|35|11
74,74,90,1,7,0|9|0|6
65,64,78,1,7,0|9|46|10
73,81,88,1,7,0|9|0|6
79,81,84,1,7,0|9|19|6
60,67,72,1,7,0|9|23|9
78,73,72,1,7,0|9|0|6
68,72,88,1,7,0|9|0|8
53,69,71,1,7,0|9|0|11
59,67,78,1,7,0|9|0|11
71,79,66,1,7,0|9|30|5
59,59,74,1,7,0|9|19|11
52,70,80,1,7,0|9|0|10
65,75,91,1,7,0|9|26|7
62,82,85,1,7,0|9|26|7
49,64,74,1,7,0|9|0|12
71,84,79,1,7,0|9|0|8
50,71,70,1,7,0|116|0|12
57,69,67,1,7,0|9|4|12
57,66,87,1,7,0|9|8|10
51,73,79,1,7,0|9|10|10
71,75,82,1,7,0|9|0|10
54,69,66,1,7,0|9|57|11
65,71,85,1,7,0|9|0|8
68,78,78,1,7,0|9|0|10
77,84,88,1,7,0|9|43|6
52,72,71,1,7,0|116|43|12
63,66,86,1,7,0|9|25|7
71,82,72,1,7,0|9|0|7
44,57,74,1,7,0|9|57|11
58,73,69,1,7,0|9|50|8
66,80,70,1,7,0|9|0|6
79,77,68,1,7,0|9|13|5
71,76,75,1,7,0|9|0|10
55,73,81,1,7,0|9|0|10
77,85,80,1,7,0|9|0|6
72,68,77,1,7,0|9|45|5
57,73,72,1,7,0|9|33|8
45,63,66,1,7,0|9|61|12
57,80,80,1,7,0|9|35|6
77,77,83,1,7,0|9|0|8
59,77,83,1,7,0|9|0|8
68,79,77,1,7,0|9|0|10
68,68,74,1,7,0|65|50|13
70,67,79,1,7,0|9|0|7
68,70,88,1,7,0|9|32|7
70,67,67,1,7,0|65|48|13
81,78,80,1,7,0|9|0|6
75,78,90,1,7,0|9|66|5
74,69,75,1,7,0|9|47|5
71,87,79,1,7,0|9|30|5
72,78,77,1,7,0|9|0|10
79,78,79,1,7,0|9|0|7
60,74,70,1,7,0|9|49|8
61,70,81,1,7,0|9|0|14
57,71,74,1,7,0|9|0|10
67,63,79,1,7,0|9|54|6
47,64,79,1,7,0|9|8|10
67,79,82,1,7,0|9|0|11
60,67,87,1,7,0|9|27|10
58,72,83,1,7,0|9|0|11
62,77,71,1,7,0|9|44|7
82,73,78,1,7,0|9|55|5
71,83,69,1,7,0|9|22|5
64,66,74,1,7,0|9|5|12
46,59,72,1,7,0|9|6|12
55,61,78,1,7,0|9|9|10
68,75,75,1,7,0|9|0|8
71,81,84,1,7,0|9|0|8
43,76,71,1,7,0|116|49|13
70,82,87,1,7,0|9|61|5
82,77,75,1,7,0|9|26|5
48,69,64,1,7,0|116|52|11
44,65,73,1,7,0|9|48|10
79,83,67,1,7,0|9|11|5
65,67,71,1,7,0|9|31|8
74,69,69,1,7,0|65|18|14
55,56,65,1,7,0|9|48|10
64,64,78,1,7,0|9|46|10
76,69,89,1,7,0|9|60|6
79,84,74,1,7,0|9|14|5
54,66,65,1,7,0|379|59|12
74,78,70,1,7,0|9|0|7
43,59,69,1,7,0|116|56|14
76,72,69,1,7,0|9|10|5
51,75,79,1,7,0|5295|69|16
68,75,83,1,7,0|9|0|11
47,66,65,1,7,0|9|42|12
68,78,67,1,7,0|9|29|5
48,75,66,1,7,0|116|26|12
63,73,73,1,7,0|9|0|10
71,66,86,1,7,0|9|56|6
69,69,82,1,7,0|9|0|9
49,60,70,1,7,0|9|0|12
66,82,70,1,7,0|9|31|5
