x,y,z,Type,State,extra
38,49,61,1,7,0|2332|2|10
84,63,81,1,8,0|9|-1|0
47,61,82,1,7,0|9|0|7
71,59,80,1,7,0|9|0|2
80,90,76,1,7,0|9|0|2
49,61,66,1,7,0|9|0|10
67,51,82,1,7,0|9|56|12
85,80,85,1,7,0|9|0|3
63,76,58,1,7,0|9|44|10
56,89,88,1,8,0|9|-1|0
61,62,73,1,7,0|9|0|8
76,67,95,1,8,0|9|-1|0
79,62,74,1,8,0|9|-1|0
78,75,66,1,7,0|9|0|3
78,87,87,1,7,0|9|0|2
60,45,76,1,7,0|9|43|3
54,70,93,1,7,0|9|0|1
69,88,79,1,7,0|9|0|4
40,90,83,1,7,0|116|31|9
73,82,91,1,7,0|9|0|4
58,47,76,1,7,0|9|0|4
36,60,78,1,7,0|7737|66|12
56,46,77,1,7,0|9|17|4
79,82,88,1,7,0|9|0|4
36,59,58,1,7,0|177|32|14
71,92,73,1,8,0|9|-1|0
86,71,89,1,8,0|9|-1|0
59,73,84,1,7,0|9|0|11
35,93,72,1,7,0|379|55|12
39,41,71,1,7,0|9|55|9
48,64,79,1,7,0|9|0|9
60,58,77,1,7,0|65|0|15
68,69,96,1,7,0|9|0|2
57,77,89,1,7,0|9|0|5
61,82,69,1,7,0|9|0|2
67,89,82,1,7,0|9|0|3
67,87,63,1,8,0|9|-1|0
79,72,81,1,7,0|9|0|6
60,76,76,1,7,0|9|0|10
65,73,82,1,7,0|9|0|11
82,67,70,1,8,0|9|-1|0
51,87,83,1,7,0|116|4|10
66,78,92,1,7,0|9|0|5
66,84,89,1,7,0|9|0|4
68,66,88,1,7,0|9|0|5
72,73,71,1,7,0|9|0|6
35,66,56,1,7,0|9|68|11
69,61,63,1,7,0|65|47|6
84,87,67,1,8,0|9|-1|0
75,73,81,1,7,0|9|0|9
63,85,65,1,8,0|9|-1|0
83,69,95,1,8,0|9|-1|0
48,59,61,1,7,0|9|0|8
66,92,81,1,7,0|9|0|1
35,85,67,1,7,0|379|53|12
69,84,74,1,7,0|9|0|6
56,64,69,1,7,0|9|0|12
84,82,87,1,7,0|9|0|2
37,66,61,1,7,0|9|0|14
72,81,83,1,7,0|9|0|9
80,86,88,1,7,0|9|0|2
46,65,61,1,7,0|9|0|9
44,80,89,1,7,0|116|0|9
62,47,75,1,7,0|9|45|3
41,73,79,1,7,0|379|0|11
76,88,84,1,7,0|9|0|3
68,61,86,1,7,0|9|0|3
38,79,68,1,7,0|116|0|7
49,68,69,1,7,0|9|0|12
45,72,57,1,7,0|116|0|5
61,58,90,1,7,0|9|0|1
66,88,94,1,8,0|9|-1|0
41,47,70,1,7,0|9|0|10
45,47,70,1,7,0|9|0|12
87,82,79,1,7,0|9|0|1
87,83,68,1,8,0|9|-1|0
79,88,93,1,8,0|9|-1|0
62,67,90,1,7,0|9|0|8
64,52,86,1,7,0|9|33|14
51,65,71,1,7,0|9|0|12
35,85,69,1,7,0|379|6|13
65,91,68,1,8,0|9|-1|0
38,88,86,1,7,0|116|16|9
33,56,72,1,7,0|2332|31|14
84,89,73,1,8,0|9|-1|0
54,77,93,1,7,0|9|0|1
58,88,67,1,8,0|9|-1|0
37,74,62,1,7,0|9|5|8
67,70,58,1,7,0|9|3|10
62,74,82,1,7,0|9|0|10
67,82,91,1,7,0|9|0|3
36,65,52,1,7,0|116|48|11
78,75,80,1,7,0|9|0|8
54,54,64,1,7,0|9|0|9
74,86,86,1,7,0|9|0|4
64,48,80,1,7,0|9|21|7
49,70,61,1,7,0|116|0|9
62,74,63,1,7,0|9|0|2
31,69,67,1,7,0|9|34|9
42,59,51,1,7,0|116|29|11
76,89,90,1,7,0|9|0|1
59,78,70,1,7,0|9|0|6
75,75,97,1,8,0|9|-1|0
61,61,83,1,7,0|9|0|8
81,74,90,1,7,0|9|0|3
79,78,63,1,8,0|9|-1|0
80,76,89,1,7,0|9|0|4
65,88,65,1,8,0|9|-1|0
45,90,84,1,7,0|116|33|9
37,58,64,1,7,0|116|0|10
42,70,71,1,7,0|116|0|10
62,55,90,1,7,0|65|7|13
54,86,70,1,7,0|9|11|1
41,59,80,1,7,0|9|0|7
55,67,79,1,7,0|9|0|11
57,84,75,1,7,0|9|0|4
66,90,73,1,7,0|9|0|1
46,79,73,1,7,0|116|0|10
49,86,77,1,7,0|379|0|12
74,62,80,1,7,0|9|0|3
42,58,50,1,7,0|116|28|11
51,50,85,1,7,0|9|21|5
37,85,88,1,7,0|116|16|9
61,63,95,1,8,0|9|-1|0
69,54,84,1,7,0|9|0|13
28,62,67,1,7,0|9|23|10
70,60,66,1,7,0|65|6|8
54,46,58,1,7,0|9|38|12
64,46,91,1,7,0|9|30|16
65,63,78,1,7,0|9|0|9
60,56,88,1,7,0|65|47|11
78,59,87,1,8,0|9|-1|0
67,88,69,1,7,0|9|0|2
74,71,89,1,7,0|9|0|6
37,72,81,1,7,0|5295|7|16
44,52,82,1,7,0|9|35|4
83,62,78,1,8,0|9|-1|0
80,85,74,1,7,0|9|0|4
52,59,63,1,7,0|9|0|10
35,66,52,1,7,0|116|16|12
38,62,54,1,7,0|116|0|12
36,56,70,1,7,0|9|0|10
50,75,57,1,7,0|116|20|5
60,66,77,1,7,0|9|0|11
47,79,76,1,7,0|116|0|11
55,59,60,1,7,0|9|0|7
68,70,73,1,7,0|65|0|14
35,87,84,1,7,0|116|14|9
74,83,96,1,8,0|9|-1|0
76,58,91,1,8,0|9|-1|0
40,47,66,1,7,0|9|0|11
73,61,76,1,7,0|9|0|2
64,60,90,1,7,0|9|0|12
36,80,67,1,7,0|116|27|6
44,81,85,1,7,0|116|0|11
42,57,54,1,7,0|116|0|11
63,47,76,1,7,0|9|19|7
68,64,81,1,7,0|9|0|6
82,75,87,1,7,0|9|0|4
61,60,71,1,7,0|9|0|8
50,82,83,1,7,0|116|0|9
67,96,80,1,8,0|9|-1|0
67,91,87,1,8,0|9|-1|0
60,54,58,1,7,0|9|44|3
40,61,50,1,7,0|116|34|14
79,71,91,1,7,0|9|0|3
80,83,87,1,7,0|9|0|4
50,50,71,1,7,0|9|0|8
47,54,58,1,7,0|177|0|13
68,89,92,1,8,0|9|-1|0
57,69,56,1,7,0|9|15|4
77,72,82,1,7,0|9|0|7
82,69,85,1,7,0|9|0|3
49,50,59,1,7,0|177|0|12
34,56,80,1,7,0|9557|35|15
45,87,80,1,7,0|116|0|12
58,69,94,1,7,0|9|0|6
56,63,65,1,7,0|9|0|11
41,56,59,1,7,0|177|0|15
56,72,57,1,7,0|9|14|4
54,78,57,1,7,0|116|21|5
38,61,91,1,7,0|7737|2|18
78,93,71,1,8,0|9|-1|0
69,65,94,1,7,0|9|0|1
42,49,78,1,7,0|9|17|8
71,67,93,1,7,0|9|0|3
78,65,75,1,7,0|9|0|2
63,76,63,1,7,0|9|0|11
54,79,59,1,7,0|9|11|11
37,70,58,1,7,0|9|47|13
68,74,90,1,7,0|9|0|6
59,60,62,1,7,0|9|0|5
76,62,87,1,7,0|9|0|3
67,57,70,1,7,0|9|0|9
70,89,90,1,7,0|9|0|1
60,69,77,1,7,0|9|0|11
42,80,91,1,7,0|116|61|8
62,81,95,1,7,0|9|0|2
45,74,65,1,7,0|116|0|9
58,79,79,1,7,0|9|0|8
76,69,89,1,7,0|9|0|5
51,76,81,1,7,0|9|0|8
38,91,79,1,7,0|379|58|10
43,50,52,1,7,0|116|21|10
37,67,82,1,7,0|5295|44|11
71,67,87,1,7,0|9|0|7
59,51,60,1,7,0|9|43|3
50,46,69,1,7,0|9|32|9
54,45,64,1,7,0|9|38|5
40,70,82,1,7,0|5295|0|16
86,89,73,1,8,0|9|-1|0
44,75,69,1,7,0|116|0|10
70,68,74,1,7,0|9|0|6
49,52,79,1,7,0|9|0|8
65,75,92,1,7,0|9|0|5
35,38,58,1,7,0|5312|1|15
31,57,73,1,7,0|116|13|14
71,81,68,1,7,0|9|0|4
47,72,61,1,7,0|116|0|7
61,80,60,1,7,0|9|29|1
53,44,78,1,7,0|9|46|3
41,54,77,1,7,0|9|0|9
35,72,69,1,7,0|9|7|8
66,79,75,1,7,0|9|0|7
47,75,80,1,7,0|379|0|12
41,63,84,1,7,0|9|0|4
73,62,64,1,7,0|65|25|7
38,54,76,1,7,0|2332|0|14
69,75,95,1,7,0|9|0|3
75,87,90,1,7,0|9|0|2
60,76,58,1,7,0|9|42|10
76,54,79,1,7,0|9|25|8
55,56,90,1,7,0|9|48|3
39,63,46,1,7,0|116|57|12
34,58,53,1,7,0|116|58|10
31,42,67,1,7,0|5312|62|13
52,85,83,1,7,0|9|0|1
74,57,69,1,7,0|65|35|7
58,65,95,1,7,0|9|32|3
82,67,69,1,8,0|9|-1|0
74,76,76,1,7,0|9|0|10
71,73,94,1,7,0|9|0|2
76,76,78,1,7,0|9|0|9
41,53,74,1,7,0|9|0|10
55,50,70,1,7,0|9|0|7
50,74,89,1,7,0|5295|0|12
70,75,78,1,7,0|9|0|12
69,74,63,1,7,0|9|0|1
35,85,81,1,7,0|379|21|10
47,59,74,1,7,0|9|0|12
41,79,82,1,7,0|116|0|10
33,83,79,1,7,0|379|23|10
66,72,97,1,7,0|9|0|2
78,62,79,1,8,0|9|-1|0
65,55,75,1,7,0|9|0|11
53,83,71,1,7,0|9|0|2
62,69,96,1,7,0|9|0|1
55,63,62,1,7,0|9|0|8
80,83,71,1,7,0|9|0|3
60,59,80,1,7,0|65|0|15
76,70,68,1,7,0|65|0|12
75,60,91,1,8,0|9|-1|0
49,74,67,1,7,0|116|0|11
82,68,81,1,7,0|9|0|3
35,49,69,1,7,0|2332|0|12
60,69,95,1,7,0|9|0|6
78,57,83,1,8,0|9|-1|0
69,67,66,1,7,0|65|0|10
39,75,63,1,7,0|9|10|6
78,90,82,1,7,0|9|0|1
50,75,67,1,7,0|116|0|10
76,68,86,1,7,0|9|0|6
65,46,72,1,7,0|9|18|7
63,50,63,1,7,0|9|59|3
38,57,56,1,7,0|116|0|12
58,70,77,1,7,0|9|0|12
49,88,73,1,7,0|379|67|11
60,60,85,1,7,0|9|0|6
75,84,87,1,7,0|9|0|5
88,78,84,1,8,0|9|-1|0
40,47,72,1,7,0|9|14|9
41,39,66,1,7,0|9|54|9
60,94,82,1,8,0|9|-1|0
46,67,58,1,7,0|116|0|6
32,54,75,1,7,0|9557|61|16
49,79,77,1,7,0|116|0|11
48,71,93,1,7,0|5295|54|10
60,59,79,1,7,0|9|0|9
64,77,91,1,7,0|9|0|5
75,67,66,1,7,0|9|0|1
89,80,80,1,8,0|9|-1|0
55,85,79,1,7,0|9|0|4
67,65,69,1,7,0|65|0|12
56,56,59,1,7,0|9|0|6
48,59,74,1,7,0|9|0|13
45,46,77,1,7,0|9|7|8
62,57,72,1,7,0|9|0|12
54,62,57,1,7,0|9|0|4
47,78,85,1,7,0|379|0|10
36,83,78,1,7,0|1922|15|12
76,87,96,1,8,0|9|-1|0
51,63,79,1,7,0|9|0|9
39,57,51,1,7,0|116|28|11
75,66,94,1,8,0|9|-1|0
49,76,71,1,7,0|379|0|12
74,78,88,1,7,0|9|0|6
62,72,95,1,7,0|9|0|2
56,50,69,1,7,0|9|0|6
49,67,90,1,7,0|9|0|5
68,60,73,1,7,0|9|0|3
59,74,73,1,7,0|9|0|9
46,67,52,1,7,0|9|60|5
37,86,88,1,7,0|116|12|9
70,90,63,1,8,0|9|-1|0
70,81,97,1,8,0|9|-1|0
76,62,86,1,7,0|9|0|3
73,65,91,1,7,0|9|0|3
65,73,68,1,7,0|9|0|14
71,66,76,1,7,0|9|0|5
57,64,75,1,7,0|9|0|11
42,73,79,1,7,0|379|0|12
73,81,90,1,7,0|9|0|4
53,48,83,1,7,0|9|36|5
87,73,75,1,7,0|9|0|1
68,70,69,1,7,0|9|0|15
55,57,66,1,7,0|9|0|9
39,72,57,1,7,0|9|46|13
80,80,68,1,7,0|9|0|3
65,68,69,1,7,0|9|0|6
74,88,69,1,7,0|9|0|2
61,58,63,1,7,0|9|0|5
45,70,75,1,7,0|9|0|8
44,60,51,1,7,0|116|53|9
80,87,88,1,7,0|9|0|1
53,62,71,1,7,0|9|0|12
58,84,74,1,7,0|9|0|5
45,77,79,1,7,0|116|0|12
59,86,95,1,8,0|9|-1|0
67,55,76,1,7,0|9|0|11
49,50,86,1,7,0|9|43|3
86,85,81,1,7,0|9|0|1
54,70,68,1,7,0|9|0|11
34,50,72,1,7,0|2332|48|11
69,83,90,1,7,0|9|0|4
52,56,66,1,7,0|9|0|10
85,80,80,1,7,0|9|0|3
39,65,64,1,7,0|9|0|11
56,71,76,1,7,0|9|0|11
77,60,68,1,7,0|65|56|7
68,79,66,1,7,0|9|0|3
29,63,64,1,7,0|9|0|11
38,52,75,1,7,0|9|5|8
47,62,75,1,7,0|9|0|10
73,61,75,1,7,0|9|0|2
76,56,79,1,7,0|9|52|9
39,58,75,1,7,0|9|0|9
55,54,63,1,7,0|9|0|7
60,67,78,1,7,0|9|0|12
41,81,63,1,7,0|116|22|5
60,50,66,1,7,0|9|9|4
42,76,85,1,7,0|379|0|9
56,60,79,1,7,0|9|0|9
34,80,84,1,7,0|116|15|9
74,92,83,1,7,0|9|0|1
79,77,85,1,7,0|9|0|6
60,82,97,1,8,0|9|-1|0
43,86,73,1,7,0|1922|0|12
43,53,65,1,7,0|9|0|11
38,75,65,1,7,0|9|0|7
70,95,78,1,8,0|9|-1|0
51,69,53,1,7,0|9|59|5
53,44,81,1,7,0|9|51|4
46,52,82,1,7,0|9|0|5
40,90,70,1,7,0|379|20|12
68,84,90,1,7,0|9|0|4
36,74,80,1,7,0|5295|22|13
28,87,81,1,7,0|379|17|12
57,67,74,1,7,0|9|0|11
60,85,84,1,7,0|9|0|4
44,51,61,1,7,0|9|0|13
42,71,90,1,7,0|7737|36|10
71,85,84,1,7,0|9|0|6
58,62,81,1,7,0|9|0|10
56,76,89,1,7,0|9|0|5
38,73,53,1,7,0|65|36|17
51,60,65,1,7,0|9|0|11
79,77,81,1,7,0|9|0|8
69,92,78,1,7,0|9|0|1
48,69,91,1,7,0|9|19|2
45,47,60,1,7,0|9|11|11
74,61,75,1,7,0|9|0|1
84,67,67,1,8,0|9|-1|0
37,82,89,1,7,0|116|51|9
48,57,65,1,7,0|9|0|10
78,84,75,1,7,0|9|0|5
75,74,63,1,7,0|9|0|2
41,75,81,1,7,0|5295|0|16
74,94,72,1,8,0|9|-1|0
48,48,75,1,7,0|9|0|7
68,82,84,1,7,0|9|0|7
73,59,67,1,7,0|65|6|8
44,78,64,1,7,0|116|0|7
57,71,92,1,7,0|9|0|3
33,63,47,1,7,0|116|25|13
43,50,74,1,7,0|9|0|6
72,64,68,1,7,0|65|0|11
43,46,68,1,7,0|9|0|12
88,76,80,1,8,0|9|-1|0
66,52,69,1,7,0|9|56|3
52,71,75,1,7,0|9|0|9
78,87,80,1,7,0|9|0|5
69,77,97,1,7,0|9|0|1
70,64,79,1,7,0|9|0|5
81,67,72,1,7,0|9|0|1
55,65,69,1,7,0|9|0|12
74,91,64,1,8,0|9|-1|0
47,77,74,1,7,0|116|0|11
73,68,96,1,8,0|9|-1|0
56,70,82,1,7,0|9|0|11
58,84,72,1,7,0|9|0|4
72,80,74,1,7,0|9|0|9
53,74,75,1,7,0|9|0|8
73,51,80,1,7,0|9|67|8
50,72,58,1,7,0|116|0|6
32,68,63,1,7,0|9|13|11
56,69,77,1,7,0|9|0|12
40,65,81,1,7,0|8434|0|13
41,78,59,1,6,0|9|15|0
58,76,69,1,7,0|9|0|11
67,82,89,1,7,0|9|0|6
86,67,87,1,8,0|9|-1|0
51,54,84,1,7,0|9|0|4
55,66,69,1,7,0|9|0|11
53,80,88,1,7,0|9|0|2
69,91,67,1,8,0|9|-1|0
80,80,77,1,7,0|9|0|6
47,71,69,1,7,0|9|0|10
75,81,65,1,7,0|9|0|3
83,77,81,1,7,0|9|0|4
50,78,68,1,7,0|116|0|9
57,77,58,1,7,0|116|22|5
69,92,92,1,8,0|9|-1|0
75,73,96,1,8,0|9|-1|0
64,94,84,1,8,0|9|-1|0
79,67,92,1,7,0|9|0|1
77,73,99,1,8,0|9|-1|0
76,71,65,1,7,0|9|0|2
72,62,63,1,7,0|65|10|8
30,66,70,1,7,0|9|33|9
40,59,87,1,7,0|9|25|3
78,80,92,1,7,0|9|0|2
79,84,65,1,7,0|9|0|1
58,63,65,1,7,0|9|0|8
80,68,70,1,7,0|9|0|2
42,83,82,1,7,0|116|0|12
52,82,82,1,7,0|9|0|3
44,59,79,1,7,0|9|0|7
43,78,75,1,7,0|116|0|11
42,61,50,1,7,0|116|29|11
52,58,78,1,7,0|9|0|11
65,62,91,1,7,0|9|0|2
39,48,71,1,7,0|9|0|9
60,70,93,1,7,0|9|0|2
41,81,75,1,7,0|1922|0|13
48,55,65,1,7,0|9|0|9
56,73,87,1,7,0|9|0|5
74,66,78,1,7,0|9|0|4
75,63,82,1,7,0|9|0|4
61,48,79,1,7,0|9|21|7
73,85,87,1,7,0|9|0|5
75,61,88,1,7,0|9|0|2
48,71,63,1,7,0|116|0|9
56,75,90,1,7,0|9|0|4
80,71,88,1,7,0|9|0|5
39,60,84,1,7,0|8434|31|12
46,49,66,1,7,0|9|0|12
53,62,95,1,7,0|9|24|3
39,50,75,1,7,0|9|0|5
39,54,68,1,7,0|9|0|11
68,83,88,1,7,0|9|0|4
62,82,82,1,7,0|9|0|7
57,80,82,1,7,0|9|0|5
70,87,64,1,8,0|9|-1|0
47,67,90,1,7,0|9|18|2
69,79,99,1,8,0|9|-1|0
51,62,88,1,7,0|9|0|5
39,84,87,1,7,0|116|30|9
65,61,86,1,7,0|9|0|4
83,72,65,1,8,0|9|-1|0
76,74,92,1,7,0|9|0|5
45,70,81,1,7,0|7737|0|14
32,49,62,1,7,0|5312|9|11
75,57,80,1,7,0|9|27|8
39,72,61,1,7,0|9|0|7
53,65,59,1,7,0|9|0|7
46,63,91,1,7,0|9|18|2
89,86,82,1,8,0|9|-1|0
83,69,89,1,7,0|9|0|2
66,81,71,1,7,0|9|0|5
37,69,66,1,7,0|9|0|10
34,65,72,1,7,0|116|0|10
75,79,63,1,7,0|9|0|1
74,55,79,1,7,0|9|26|8
77,81,60,1,8,0|9|-1|0
35,68,79,1,7,0|8434|62|11
78,71,96,1,8,0|9|-1|0
38,61,82,1,7,0|9|27|3
38,62,47,1,7,0|116|58|12
67,53,68,1,7,0|9|46|3
75,57,82,1,7,0|9|0|9
52,61,86,1,7,0|9|0|5
57,71,77,1,7,0|9|0|12
35,63,74,1,7,0|116|0|11
40,62,57,1,7,0|116|8|11
86,87,77,1,8,0|9|-1|0
70,68,98,1,8,0|9|-1|0
33,86,72,1,7,0|379|29|11
60,77,79,1,7,0|9|0|10
43,57,82,1,7,0|9|0|6
87,77,86,1,8,0|9|-1|0
63,89,73,1,7,0|9|0|2
45,58,79,1,7,0|9|0|8
66,72,68,1,7,0|9|0|13
47,68,83,1,7,0|9|0|7
53,84,87,1,7,0|9|0|1
40,82,64,1,7,0|379|66|11
53,62,80,1,7,0|9|0|10
55,64,64,1,7,0|9|0|10
74,88,74,1,7,0|9|0|3
50,83,66,1,7,0|116|21|5
65,75,82,1,7,0|9|0|10
88,80,74,1,8,0|9|-1|0
37,85,66,1,7,0|379|56|12
56,60,91,1,7,0|9|8|3
47,86,84,1,7,0|116|0|10
39,64,63,1,7,0|9|0|10
70,88,72,1,7,0|9|0|4
65,85,80,1,7,0|9|0|6
38,81,72,1,7,0|1922|0|11
38,78,73,1,7,0|1922|0|11
73,83,74,1,7,0|9|0|8
59,87,85,1,7,0|9|0|2
40,56,59,1,7,0|116|0|11
39,77,76,1,7,0|116|0|7
68,57,71,1,7,0|9|0|10
38,72,60,1,7,0|9|31|11
34,68,61,1,7,0|9|0|12
40,52,62,1,7,0|2332|0|12
64,78,85,1,7,0|9|0|9
82,61,75,1,8,0|9|-1|0
40,76,60,1,7,0|116|22|5
78,64,81,1,7,0|9|0|3
37,63,65,1,7,0|9|0|12
69,82,94,1,7,0|9|0|2
85,65,89,1,8,0|9|-1|0
43,47,64,1,7,0|9|0|9
82,92,70,1,8,0|9|-1|0
41,77,62,1,7,0|116|0|5
37,65,62,1,7,0|9|0|10
55,49,82,1,7,0|9|1|5
45,81,62,1,7,0|116|20|5
54,64,69,1,7,0|9|0|12
45,70,69,1,7,0|9|0|10
36,52,59,1,7,0|116|0|10
39,87,74,1,7,0|379|0|11
66,51,84,1,7,0|9|39|7
50,77,71,1,7,0|379|0|12
37,73,83,1,7,0|379|5|8
48,70,89,1,7,0|9|0|4
35,87,77,1,7,0|379|0|12
57,51,71,1,7,0|9|0|7
47,58,88,1,7,0|9|3|3
39,89,82,1,7,0|116|0|10
44,60,64,1,7,0|9|0|9
55,77,66,1,7,0|9|0|14
34,55,76,1,7,0|2332|43|13
58,48,65,1,7,0|9|2|5
65,80,90,1,7,0|9|0|6
40,62,47,1,7,0|116|35|12
51,64,89,1,7,0|9|0|5
71,60,91,1,7,0|9|0|1
73,55,79,1,7,0|9|0|9
34,84,80,1,7,0|379|23|10
84,69,68,1,8,0|9|-1|0
68,84,82,1,7,0|9|0|6
74,83,80,1,7,0|9|0|9
67,81,69,1,7,0|9|0|4
53,73,74,1,7,0|9|0|8
59,66,60,1,7,0|9|0|6
34,80,70,1,7,0|379|13|14
46,78,58,1,7,0|116|23|5
82,69,82,1,7,0|9|0|4
54,82,94,1,8,0|9|-1|0
31,69,62,1,7,0|9|12|11
89,82,76,1,8,0|9|-1|0
36,52,67,1,7,0|5312|0|12
57,83,75,1,7,0|9|0|5
59,69,94,1,7,0|9|0|2
51,63,87,1,7,0|9|0|5
45,64,58,1,7,0|9|0|7
62,64,91,1,7,0|9|0|7
82,61,88,1,8,0|9|-1|0
56,86,81,1,7,0|9|0|1
71,85,65,1,7,0|9|0|2
50,54,85,1,7,0|9|0|4
45,52,52,1,7,0|12153|31|14
58,56,92,1,7,0|9|3|3
59,54,73,1,7,0|9|0|9
80,63,64,1,7,0|65|15|7
46,49,84,1,7,0|9|3|5
84,70,78,1,7,0|9|0|3
78,88,89,1,7,0|9|0|1
74,78,81,1,7,0|9|0|10
69,55,79,1,7,0|9|0|9
75,84,85,1,7,0|9|0|5
69,62,98,1,8,0|9|-1|0
58,74,80,1,7,0|9|0|11
84,76,80,1,7,0|9|0|4
51,64,57,1,7,0|9|0|6
54,59,64,1,7,0|9|0|10
79,85,77,1,7,0|9|0|5
64,75,70,1,7,0|9|0|14
47,76,80,1,7,0|379|0|12
42,61,54,1,7,0|116|11|11
77,92,74,1,8,0|9|-1|0
61,86,74,1,7,0|9|0|3
76,85,61,1,8,0|9|-1|0
80,87,91,1,8,0|9|-1|0
52,77,66,1,7,0|116|0|8
82,63,72,1,8,0|9|-1|0
44,57,66,1,7,0|116|0|12
66,63,97,1,8,0|9|-1|0
39,67,78,1,7,0|5295|0|13
56,64,95,1,7,0|9|24|3
73,76,84,1,7,0|9|0|10
67,63,59,1,7,0|9|69|9
61,91,80,1,8,0|9|-1|0
35,49,55,1,7,0|2332|50|9
58,58,85,1,7,0|9|0|6
43,63,69,1,7,0|116|0|13
87,66,87,1,8,0|9|-1|0
50,67,55,1,7,0|9|59|5
71,92,69,1,8,0|9|-1|0
69,67,71,1,7,0|65|0|13
55,75,70,1,7,0|379|0|10
35,61,80,1,7,0|9|26|3
77,87,93,1,8,0|9|-1|0
65,79,100,1,8,0|9|-1|0
77,74,61,1,8,0|9|-1|0
69,71,84,1,7,0|9|0|10
59,75,87,1,7,0|9|0|8
36,74,67,1,7,0|9|11|6
59,63,90,1,7,0|9|0|6
73,75,87,1,7,0|9|0|8
54,66,86,1,7,0|9|0|7
75,83,77,1,7,0|9|0|8
70,60,69,1,7,0|65|0|8
46,67,71,1,7,0|9|0|10
59,69,61,1,7,0|379|0|7
45,68,59,1,7,0|116|0|6
59,91,71,1,8,0|9|-1|0
75,82,70,1,7,0|9|0|6
51,73,71,1,7,0|379|0|14
82,85,74,1,7,0|9|0|3
70,94,86,1,8,0|9|-1|0
41,58,75,1,7,0|9|0|10
47,48,82,1,7,0|9|34|4
31,68,62,1,7,0|9|13|11
51,83,78,1,7,0|379|0|13
82,88,69,1,8,0|9|-1|0
47,57,83,1,7,0|9|0|5
60,64,92,1,7,0|9|0|5
54,49,72,1,7,0|9|0|7
87,82,70,1,8,0|9|-1|0
88,79,84,1,8,0|9|-1|0
43,54,52,1,7,0|116|52|9
38,54,81,1,7,0|9|37|7
54,70,84,1,7,0|9|0|8
75,84,88,1,7,0|9|0|4
53,66,76,1,7,0|9|0|11
47,74,76,1,7,0|116|0|11
33,91,72,1,7,0|379|56|12
57,91,88,1,8,0|9|-1|0
31,57,64,1,7,0|2332|32|9
70,56,76,1,7,0|9|0|11
55,67,70,1,7,0|9|0|12
40,47,70,1,7,0|9|4|10
80,63,67,1,7,0|65|17|7
48,74,67,1,7,0|116|0|11
48,79,85,1,7,0|9|0|5
52,50,84,1,7,0|9|0|5
65,83,63,1,8,0|9|-1|0
70,54,75,1,7,0|9|0|9
59,78,83,1,7,0|9|0|7
46,79,88,1,7,0|7737|0|11
86,73,84,1,7,0|9|0|1
58,77,67,1,7,0|9|0|4
85,71,77,1,7,0|9|0|2
35,67,83,1,7,0|8434|8|14
55,62,63,1,7,0|379|0|9
79,73,76,1,7,0|9|0|6
77,92,65,1,8,0|9|-1|0
55,60,85,1,7,0|9|0|8
66,72,85,1,7,0|9|0|9
45,77,70,1,7,0|116|0|10
72,78,92,1,7,0|9|0|4
69,62,87,1,7,0|9|0|3
76,64,88,1,7,0|9|0|2
79,61,73,1,8,0|9|-1|0
69,73,86,1,7,0|9|0|10
40,52,56,1,7,0|116|0|11
69,94,91,1,8,0|9|-1|0
57,45,70,1,7,0|9|44|3
49,62,65,1,7,0|9|0|11
69,59,72,1,7,0|9|0|3
61,67,75,1,7,0|9|0|9
49,58,72,1,7,0|9|0|12
62,51,75,1,7,0|9|0|9
51,66,74,1,7,0|9|0|11
78,78,83,1,7,0|9|0|7
79,86,94,1,8,0|9|-1|0
42,76,72,1,7,0|116|0|10
56,64,79,1,7,0|9|0|9
63,76,84,1,7,0|9|0|10
67,77,82,1,7,0|9|0|11
74,74,76,1,7,0|9|0|9
46,87,80,1,7,0|116|0|10
63,78,98,1,8,0|9|-1|0
82,81,65,1,8,0|9|-1|0
68,78,99,1,8,0|9|-1|0
36,56,73,1,7,0|9|0|8
58,66,56,1,7,0|9|53|4
64,86,70,1,7,0|9|0|3
78,66,71,1,7,0|9|0|1
49,70,92,1,7,0|9|24|3
57,70,64,1,7,0|9|0|8
31,44,64,1,7,0|5312|4|13
60,75,89,1,7,0|9|0|6
68,56,83,1,7,0|9|0|11
40,84,79,1,7,0|1922|0|14
46,54,74,1,7,0|9|0|11
54,72,67,1,7,0|116|0|10
74,95,72,1,8,0|9|-1|0
66,61,91,1,7,0|9|0|6
63,58,68,1,7,0|9|0|7
42,63,80,1,7,0|9|0|6
35,63,51,1,7,0|116|45|13
73,77,81,1,7,0|9|0|12
53,79,84,1,7,0|9|0|4
46,40,67,1,7,0|9|50|9
60,59,76,1,7,0|9|0|12
67,50,70,1,7,0|9|43|3
37,80,73,1,7,0|1922|0|11
80,68,81,1,7,0|9|0|4
73,94,78,1,8,0|9|-1|0
69,76,70,1,7,0|9|0|5
48,63,87,1,7,0|9|0|4
53,47,77,1,7,0|9|0|5
53,70,94,1,8,0|9|-1|0
75,90,74,1,7,0|9|0|2
40,48,67,1,7,0|9|0|11
44,77,56,1,7,0|9|10|16
62,74,85,1,7,0|9|0|9
69,68,61,1,7,0|9|9|10
39,67,77,1,7,0|5295|0|13
69,65,70,1,7,0|65|0|11
43,88,90,1,7,0|116|31|9
51,63,61,1,7,0|9|0|9
36,57,56,1,7,0|116|0|11
